119.1	193.188	386.375	579.563	772.751	965.939	1159.13	1352.31	1545.5	1738.69	1931.88	2125.07	2318.25	2511.44	2704.63	2897.82	3091	3284.19	3477.38	3670.57	3863.75	
120.1	195.557	391.115	586.672	782.23	977.787	1173.34	1368.9	1564.46	1760.02	1955.57	2151.13	2346.69	2542.25	2737.8	2933.36	3128.92	3324.48	3520.03	3715.59	3911.15	
121.1	197.907	395.813	593.72	791.626	989.533	1187.44	1385.35	1583.25	1781.16	1979.07	2176.97	2374.88	2572.78	2770.69	2968.6	3166.5	3364.41	3562.32	3760.22	3958.13	
122.1	200.236	400.471	600.707	800.942	1001.18	1201.41	1401.65	1601.88	1802.12	2002.36	2202.59	2402.83	2603.06	2803.3	3003.53	3203.77	3404.01	3604.24	3804.48	4004.71	
123.1	202.545	405.09	607.636	810.181	1012.73	1215.27	1417.82	1620.36	1822.91	2025.45	2228	2430.54	2633.09	2835.63	3038.18	3240.72	3443.27	3645.81	3848.36	4050.9	
124.1	204.836	409.672	614.508	819.344	1024.18	1229.02	1433.85	1638.69	1843.52	2048.36	2253.2	2458.03	2662.87	2867.7	3072.54	3277.38	3482.21	3687.05	3891.88	4096.72	
125.1	207.146	414.292	621.439	828.585	1035.73	1242.88	1450.02	1657.17	1864.32	2071.46	2278.61	2485.75	2692.9	2900.05	3107.19	3314.34	3521.49	3728.63	3935.78	4142.92	
126.1	209.778	419.556	629.335	839.113	1048.89	1258.67	1468.45	1678.23	1888	2097.78	2307.56	2517.34	2727.12	2936.89	3146.67	3356.45	3566.23	3776.01	3985.79	4195.56	
127.1	212.39	424.78	637.17	849.561	1061.95	1274.34	1486.73	1699.12	1911.51	2123.9	2336.29	2548.68	2761.07	2973.46	3185.85	3398.24	3610.63	3823.02	4035.41	4247.8	
128.1	214.983	429.965	644.948	859.931	1074.91	1289.9	1504.88	1719.86	1934.84	2149.83	2364.81	2579.79	2794.78	3009.76	3224.74	3439.72	3654.71	3869.69	4084.67	4299.65	
129.1	217.556	435.113	652.669	870.226	1087.78	1305.34	1522.9	1740.45	1958.01	2175.56	2393.12	2610.68	2828.23	3045.79	3263.35	3480.9	3698.46	3916.02	4133.57	4351.13	
